name,url,price,price_type,rating,rating_count,vendor
Obsbot Tiny SE Webcam 1080P 100FPS 60PFS Full HD Webcam Equipped with Ai Automatic Tracking CMOS HDR PHASE difference Detection AF Filter Processing,https://google.com/url?q=https://www.joom.com/fr/products/67ab097162296b0115a09aa5%3Fcurrency%3DEUR%26utm_productid%3D67ab097162296b0115a09aa5%26utm_feed%3Dweb%26utm_hash%3D76d53af5cab35d3d2bd5b0c17f451072%26variant_id%3D67ab097162296b5115a09aa7%26gsAttrs%3DeyJyZWdpb24iOiJGUiIsICJzcGVjaWFsUHJpY2VVc2VkIjpmYWxzZX0g%26exp_price%3DMjMwLjAg%26utm_audienceid%3Dadvertising_web_gg_2d&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAitAQ&usg=AOvVaw1GMtkyoeP6KPCeULt8iigs,230.0,€,5.0,3,Joom
HP Webcam FHD 320,https://google.com/url?q=https://www.rueducommerce.fr/p/m24074015513.html&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAixAQ&usg=AOvVaw1X08EYFPcbrtw5yoVMUvMx,46.53,€,4.5,165,Rue du Commerce Marketplace
UGREEN Webcam HD CM678 Gray,https://google.com/url?q=https://www.ubuy.fr/fr/product/FHOHS0NDA-ugreen-hd-webcam-with-microphone-2-mics-clear-stereo-audio-1080p-30fps-web-camera-plug-and-play-85-view-usb-hd-video-webcam-for-live%3Fsrsltid%3DAfmBOoq0SZFIHpv_eiTmDUzpP6l_t1zvBzeLJAhhyU3pBpgH8xhlzq7edtE&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAi1AQ&usg=AOvVaw0GzBAHS19KZbn7VUDhJWlk,45.0,€,5.0,245,Ubuy
Logitech Brio 500 Webcam Graphite,https://google.com/url?q=https://www.galerieslafayette.com/p/webcam%2Bbrio%2B500%2Bhd%2Bgraphite-logitech/300417138554/4100&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAi5AQ&usg=AOvVaw1fvoEZDfvVLMa3JAWmqHwl,109.99,€,4.5,830,Galeries Lafayette
"Razer Kiyo X, Webcam",https://google.com/url?q=https://www.pccomponentes.fr/razer-kiyo-x-webcam-21-mp-1920-x-1080-pixels-usb-20-noir%3Fsrsltid%3DAfmBOorzWQeGGqqz467vb0WtW-Lzh6XAf9Axj2PHMvNyob73IKhE_DjVEcQ&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAi9AQ&usg=AOvVaw3L7UDbEgzwARGFp5Z7Y12z,53.49,€,4.5,506,PcComponentes FR
Webcam Trust TW-350 4K,https://google.com/url?q=https://www.carrefour.fr/p/webcam-trust-tw-350/-enfoque-autom%25C3%25A1tico/-3840-x-2160-4k-uhd-8713439244229%3Fs%3D3158&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjBAQ&usg=AOvVaw3P-0k-wIPYmUx9IqXZJpXf,91.0,€,4.5,2,Carrefour
Logitech Brio Stream 4K Webcam,https://google.com/url?q=https://www.visunext.fr/p/logitech-brio-960-001194-webcam-1000007220/%3Fsrsltid%3DAfmBOopMx3WWwOTZhTKQHbBGFNDVsmPP-zzn3w0RbhnBMBaka-jOdqzQ3ds&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjFAQ&usg=AOvVaw2Hy9uAVQPfjxnO9nRqy4DT,169.99,€,4.5,318,visunext.fr
Port Designs Webcam HD 1080,https://google.com/url?q=https://www.cultura.com/p-port-connect-camera-webcam-full-hd-1080p-microphone-usb-a-usb-c-10450342.html&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjJAQ&usg=AOvVaw24l32SNdGevb9lJm6AyT50,35.3,€,4.0,66,Cultura.com
Razer Kiyo Webcam,https://google.com/url?q=https://www.boostboxx.com/fr/razer-kiyo-webcam.html&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjNAQ&usg=AOvVaw3danQUO5MGMFDm3yD0oZLC,69.9,€,4.5,2027,BoostBoxx
Microsoft LifeCam Studio for Business - Webcam,https://google.com/url?q=https://teclab-boutique.fr/products/copie-de-webcam-urbanfactory-full-hd%3Fvariant%3D40889555779628%26country%3DFR%26currency%3DEUR%26utm_medium%3Dproduct_sync%26utm_source%3Dgoogle%26utm_content%3Dsag_organic%26utm_campaign%3Dsag_organic&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjRAQ&usg=AOvVaw3jcpbkNJ3kfoeqEt9hXGPU,79.9,€,4.5,628,Teclab
Microsoft LifeCam Cinema - Webcam,https://google.com/url?q=https://www.pop-informatique.com/Prix/LifeCam-Cinema-1133863.html%3Futm_source%3Dgoogle%26utm_medium%3Dcomparateur%26utm_campaign%3Dshopping&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjVAQ&usg=AOvVaw12hoxaWT59BtWT7HqbZfVv,155.9,€,4.5,889,Pop-Informatique
Asus C3 - Webcam,https://google.com/url?q=https://www.getgoods.com/fr-fr/index.php%3Fmp%3Dproducts%26file%3Dinfo%26ref%3D43%26products_model%3DY388492%26utm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dfpla%26dciso%3DFR%26language%3Dfr%26srsltid%3DAfmBOoqH3Er0u_GkIqHXYsXLCS927xYpqQKyT4rADcgOIGkRmtblBKkkS0M&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjZAQ&usg=AOvVaw2lOpIVIH2Cayv-u3lmove9,47.99,€,4.5,476,getgoods FR
Logitech Hébergement BRIO Webcam,https://google.com/url?q=https://www.topachat.com/pages/detail2_cat_est_peripheriques_puis_rubrique_est_w_cam_puis_ref_est_in10103003.html%23gshop&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjdAQ&usg=AOvVaw2vld4N4A1JOrNB8PB9sH1b,169.99,€,4.5,2101,Top Achat
Webcam JVCU360-N,https://google.com/url?q=https://fr.shopping.rakuten.com/offer/buy/9919726115/j5create-jvcu360-webcam-a-360-resolution-de-capture-video-1080p-blanc-et-noir.html%3Ffbbaid%3D16473438024%26t%3D180112%26csp&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjhAQ&usg=AOvVaw1eg3ZjCz7nDlfjHcdyBnhw,152.88,€,4.5,18,Rakuten - rarewaves-uk
Webcam avec Microphone intégré - 1280 x 720 - HD,https://google.com/url?q=https://www.conforama.fr/tv-son-multimedia/peripheriques-et-accessoires/accessoires-pc-tablette/tracer-hd-web008-webcam-1280x720p-usb-2-0-noir-trakam46732/p/M35577639%3Fsrsltid%3DAfmBOoo8WK6AZxkg8JQCUOa2HMvqkKb_nb0KiwX5vsdO9Py-rwnbF-o1zmU&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBCwPAjlAQ&usg=AOvVaw2YMgGyCkkfMvRKY65mbqM5,26.65,€,4.5,96,Conforama
"eMeet Webcam 4K 3-en-1, Webcam C980 Pro 4K avec 4 Microphones anTibruit et 2 Haut-parleurs, Grand Angle 60°-98°, Mise au Point Fixe, Camera PC",https://google.com/url?q=https://www.amazon.fr/eMeet-C980-Microphones-Haut-parleurs-Individuels/dp/B0DCZ77GWH%3Fsource%3Dps-sl-shoppingads-lpcontext%26ref_%3Dfplfs%26psc%3D1%26smid%3DA3ECWO480W6PQZ&opi=95576897&sa=U&ved=0ahUKEwiK04X1kaiNAxX0SaQEHaMmH5g4FBDZKQjpAQ&usg=AOvVaw1qJGmcsxmmquTy1v_KqRkL,99.99,€,4.5,89,Amazon.fr - Seller
Microsoft LifeCam Studio pour les Entreprises,https://google.com/url?q=https://www.backmarket.fr/fr-fr/p/webcam-microsoft-lifecam-studio/658cd653-662f-4701-b1b5-f80e41900345%3Fshopping%3Dgmc&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAieAQ&usg=AOvVaw335KB3DecUdao2_Ic0wi5T,49.0,€,4.5,628,à neuf) chez Back Market
AVerMedia Live Streamer PW513 Webcam,https://google.com/url?q=https://www.laredoute.fr/ppdp/prod-602028537.aspx%3Fdim1%3D1999%26dim2%3D1999%26docid%3D00000000000001%26srsltid%3DAfmBOoqm1ysML8EelnQB-nVz9KkXGO7baImafDDDRxOFM-JEywy_DW6iHOY&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAijAQ&usg=AOvVaw32cpIOKbLue4Wcg2TkbEOz,150.99,€,4.5,75,La Redoute
Logitech Webcam Brio 100 Full HD en Blanc Cassé,https://google.com/url?q=https://www.logitech.com/fr-fr/products/webcams/brio-100-webcam.960-001617.html&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAinAQ&usg=AOvVaw1TI_na81Ut_YP7fTu3e85b,49.99,€,4.5,2481,Logitech
Logitech C525 HD Webcam,https://google.com/url?q=https://www.ebay.fr/itm/187123817885%3Fchn%3Dps%26mkevt%3D1%26mkcid%3D28%26google_free_listing_action%3Dview_item&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAirAQ&usg=AOvVaw1seOzTqNsn1jH2GnYSdDU3,424.33,€,4.5,1082,eBay - rarewaves-europe
Logitech Reach Webcam 1920 x 1080 pixels USB-C Graphite,https://google.com/url?q=https://hellorse.fr/produits/5099206124783%3Fsrsltid%3DAfmBOopRE19IYI3SQDCAV26-l5Ck-OS2cr8LbVEi_d9rgtJpR5c9RV8oWys&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAivAQ&usg=AOvVaw3nLYVoT1HqXng7761V49MP,394.8,€,4.5,3,hello RSE
"Webcam OBSBOT Tiny 2 4K avec contrôle vocal PTZ, suivi AI multi-mode et mise au point automatique, caméra Web avec capteur 1/1,5"", contrôle gestuel,",https://google.com/url?q=https://www.kentfaith.fr/GW41.0137_webcam-obsbot-tiny-2-4k-avec-contr%25C3%25B4le-vocal-ptz-suivi-ai-multi-mode-et-mise-au-point-automatique-cam%3Fsrsltid%3DAfmBOopR-39miH0Zb0wtmJ6vlXvr2JooYBVoH9h8sh9ZYH1WYE_tWRY0m_0&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAizAQ&usg=AOvVaw26Yk-X9meevyH3C03ra-Qc,329.99,€,5.0,66,K&F Concept FR
Logitech StreamCam - Webcam,https://google.com/url?q=https://www.pixmania.com/fr/fr/logitech-streamcam-58620.html%3Foid%3D144818%26srsltid%3DAfmBOoqMyMZFFBu6B1s-YgB_MaHtLO29riKO1uXyicPlLYZUIAw1BghGQxw&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAi2AQ&usg=AOvVaw1E3hSTG8qplo7mK0XQ_Qb1,116.36,€,4.5,1494,Pixmania
Creative Live! Cam Sync 4K - Webcam 4K UHD avec compensation de contre-jour,https://google.com/url?q=https://fr.creative.com/p/webcams/creative-live-cam-sync-4k%23buy&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAi6AQ&usg=AOvVaw0UiLombocrSeg-ahHsrcvZ,59.99,€,4.5,102,Creative Labs
Logitech HD Webcam C270,https://google.com/url?q=https://equipements.kalyzee.com/products/logitech-c270-webcam%3Fvariant%3D49222616908106%26country%3DFR%26currency%3DEUR%26utm_medium%3Dproduct_sync%26utm_source%3Dgoogle%26utm_content%3Dsag_organic%26utm_campaign%3Dsag_organic%26srsltid%3DAfmBOoqhYnJQ0Yfd_yOIcztKgMVnOJhpwMZi3M8SeFLze9FVi8sd_gS8sds&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAi-AQ&usg=AOvVaw2d-RO-NFBOrd0x-5QSvTpE,31.99,€,4.5,33255,Kalyzée
Logitech Brio Ultra HD Pro Business Webcam 4096 x 2160 pixels USB 3.2 Gen 1 (3.1 Gen 1) Noir,https://google.com/url?q=http://www.dominodisplay.com/fr/smart-solutions/accessoires-de-collaboration/webcam-business-brio-logitech&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjCAQ&usg=AOvVaw1iYJrIJO8uby6EVaPEY1wG,270.0,€,4.5,2101,Dominodisplay
Caméra Web professionnelle HD Logitech C930C 1080P 30fps avec capot de Protecti,https://google.com/url?q=https://www.hightechplace.com/camera-web-professionnelle-hd-logitech-c930c-1080p-30fps-avec-capot-de-protection.html%3F___store%3Ddefault%26srsltid%3DAfmBOopgpc4JIar7UPhUN2GtAehk5ta_nwwquwYHN4ZpYCri8Zsei8UV7aE&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjGAQ&usg=AOvVaw39j6wPjmBUoH9qv8JY43xk,129.99,€,4.5,112,High-Tech Place
Logitech BCC950 Noir,https://google.com/url?q=https://greatecno.com/fr/webcams/97414-webcam-logitech-bcc950-conferencecam-1920x1080-telecommande-cable-usb-2-4m-noir-6920377901882.html%3Fcountry%3Dfr%26srsltid%3DAfmBOoqpqIU2PeiV3O5EC3Upnu1Qlq1RUFGjCmWc3rFf7FHHsoqWx4o5naI&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjJAQ&usg=AOvVaw0x12Uo5hrGzZQvR4WClGqT,133.21,€,4.5,597,GreaTecno
Logitech Webcam C505e,https://google.com/url?q=https://chipset.fr/boutique/peripheriques-pc/webcam/logitech-hd-webcam-c505e-960-001372/%3Fsrsltid%3DAfmBOoqJ-CxOq_e0aBQFeXGt9cb5QNfgsnG7vjASdE00LagXq8U3kO-Clf8&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjNAQ&usg=AOvVaw2DcUrMwoPbqpgCzSkhyDoj,34.72,€,4.5,155,Chipset.fr
Logitech HD Pro Webcam C920,https://google.com/url?q=https://www.integration-reseaux.com/Prix/Webcam-Logitech-C920-24504.html%3Futm_source%3Dgoogle%26utm_medium%3Dcomparateur%26utm_campaign%3Dshopping&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjRAQ&usg=AOvVaw0rPOVIVj3fEEuy7C6blsXV,98.93,€,4.5,9989,Integration-Reseaux
Trust Webcam Tanor Noir,https://google.com/url?q=https://www.electrodepot.fr/webcam-trust-fhd-tanor.html%3Fsrsltid%3DAfmBOoo__vxISXRTz2fmVVJY5XSXlHFypXUs48miSDpTHCy83F1fxAHErTI&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjVAQ&usg=AOvVaw29RxV57ojUUoFRs-Zuj9_M,24.95,€,5.0,7,Electro Dépôt
Webcam Krom NXKROMKAM Full HD - 30 FPS,https://google.com/url?q=https://habitium.com/fr/webcams/761928-webcam-a-resolution-full-hd-avec-microphone-et-finition-noire-krom.html%3Fland%3D%26srsltid%3DAfmBOorjPhf0P06toGWIJlmU6P561kZe4zYESt159EX9ZIRPId8mlokMdG0&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjZAQ&usg=AOvVaw1o4IGR4MTTZ_FqkPiA_FwA,36.95,€,4.5,154,Habitium
Logitech C920e - Webcam,https://google.com/url?q=https://www.eibabo.fr/logitech/webcam-usb-hd-30-fps-professionnelle-accessoire-pour-l-electronique-grand-public-logitech-c92...-eb18730629%3Futm_source%3DPortals%26utm_medium%3DCPC%26utm_campaign%3Deibabo-FR_GoogleShopping_FR&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjdAQ&usg=AOvVaw2Cai0Hyfp4AmeQf2WajTQ2,78.14,€,4.5,447,eibabo.fr
Razer Kiyo Pro Ultra - 4K Streaming Webcam with DSLR Video,https://google.com/url?q=https://www.razer.com/fr-fr/streaming-cameras/Razer-Kiyo-Pro-Ultra/RZ19-04420100-R3M1%3Fsrsltid%3DAfmBOoo8J1hGFv-tZR1cLbacKH8kuzVFadsSDyt_s71o7O6x-EF-k29pXwc&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjhAQ&usg=AOvVaw1bQ-PAdma4NzBsiNiLpY1_,349.99,€,5.0,4,Razer.com
Logitech C310 HD Webcam,https://google.com/url?q=https://www.conrad.fr/fr/p/webcam-hd-1280-x-720-pixel-logitech-c310-pied-de-support-support-a-pince-973987.html%3Fexperience%3Db2c%26utm_source%3Dgoogle%26utm_medium%3Dsurfaces%26utm_campaign%3Dshopping-feed%26utm_content%3Dfree-google-shopping-clicks%26utm_term%3D973987&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjlAQ&usg=AOvVaw2-m65O7RSz-9SHWm6YCGzK,28.99,€,4.5,2266,Conrad.fr
Microsoft Modern Webcam,https://google.com/url?q=https://www.lambda-tek.com/Microsoft-8L3-00005-shFR/B45766481%26origin%3DgbaseFR16.7%3Fsrsltid%3DAfmBOooLAadGFKPQ5VUT1JMptzJGTy3oUsiS_ioHaNcZ3sS6rxMVnvhjZ5s&opi=95576897&sa=U&ved=0ahUKEwj349z1kaiNAxUNfKQEHQwBHzI4KBCwPAjpAQ&usg=AOvVaw2j7pRvRe9YKRWknNtogmol,103.37,€,4.5,70,LambdaTek
"Logitech Brio 300 Webcam, Blanc",https://google.com/url?q=https://www.cdiscount.com/informatique/clavier-souris-webcam/webcam-logitech-brio-300-full-hd-avec-confidential/f-1070208-log5099206104945.html&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAidAQ&usg=AOvVaw1UHjuEjw2u9bzstIDSXSCl,47.49,€,4.5,688,cdiscount.com
Razer Kiyo Pro USB Camera with High-Performance Adaptive Light Sensor - Uncompressed 1080p 60 FPS - HDR-Enabled at 30 FPS,https://google.com/url?q=https://www.galaxus.fr/fr/s1/product/razer-kiyo-pro-2-mpx-webcam-14952405%3Futm_campaign%3Dorganicshopping%26utm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_content%3D2705624%26supplier%3D2705624&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAihAQ&usg=AOvVaw2GfODMADRHeHFwI_ZXcBtV,119.04,€,4.5,768,Galaxus
Logitech Webcam Brio 300 Full HD en Blanc Cassé,https://google.com/url?q=https://www.shoppydeals.fr/logitech-brio-300-full-hd-webcam-off-white-960-001442-logitech-shoppydeals-fr/&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAilAQ&usg=AOvVaw3HhEk9VV_sXKUxv8zwSFZT,64.2,€,4.5,688,Shoppydeals UK - ShoppyDeals France
Obsbot Tiny SE Webcam 1080P 100FPS 60PFS Full HD Webcam Equipped with Ai Automatic Tracking CMOS HDR PHASE difference Detection AF Filter Processing,https://google.com/url?q=https://www.joom.com/fr/products/67ab097162296b0115a09aa5%3Fcurrency%3DEUR%26utm_productid%3D67ab097162296b0115a09aa5%26utm_feed%3Dweb%26utm_hash%3D76d53af5cab35d3d2bd5b0c17f451072%26variant_id%3D67ab097162296b5115a09aa7%26gsAttrs%3DeyJyZWdpb24iOiJGUiIsICJzcGVjaWFsUHJpY2VVc2VkIjpmYWxzZX0g%26exp_price%3DMjMwLjAg%26utm_audienceid%3Dadvertising_web_gg_2d&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAipAQ&usg=AOvVaw1PX_ISqdXOu5kX71PCGK2Y,230.0,€,5.0,3,Joom
Logitech Brio 4K en Graphite,https://google.com/url?q=https://www.ebay.fr/itm/177094723060%3Fchn%3Dps%26mkevt%3D1%26mkcid%3D28%26google_free_listing_action%3Dview_item&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAitAQ&usg=AOvVaw1_G4S1nfvONQ_dvxPuVuqT,276.68,€,4.5,2101,eBay - rarewaves-europe
HP Webcam FHD 320,https://google.com/url?q=https://www.rueducommerce.fr/p/m24074015513.html&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAixAQ&usg=AOvVaw308b7_i-nQR__UFJlowAO8,46.53,€,4.5,165,Rue du Commerce Marketplace
UGREEN Webcam HD CM678 Gray,https://google.com/url?q=https://www.ubuy.fr/fr/product/FHOHS0NDA-ugreen-hd-webcam-with-microphone-2-mics-clear-stereo-audio-1080p-30fps-web-camera-plug-and-play-85-view-usb-hd-video-webcam-for-live%3Fsrsltid%3DAfmBOop7HmiS89RpPaIfEKnKcHfon0iqGcXrh_cn6-VyNQ4xDLXDG-4U1JQ&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAi1AQ&usg=AOvVaw3si9JuZCIUxPDAI-rkBtW_,45.0,€,5.0,245,Ubuy
Logitech Brio 500 Webcam Graphite,https://google.com/url?q=https://www.galerieslafayette.com/p/webcam%2Bbrio%2B500%2Bhd%2Bgraphite-logitech/300417138554/4100&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAi5AQ&usg=AOvVaw3RKjgNnml1kzZ3jTabHdAR,109.99,€,4.5,830,Galeries Lafayette
"Razer Kiyo X, Webcam",https://google.com/url?q=https://www.pccomponentes.fr/razer-kiyo-x-webcam-21-mp-1920-x-1080-pixels-usb-20-noir%3Fsrsltid%3DAfmBOopep6uL0E3vTXo2UK2bqH0a6BKwnrhygCa7_OdbCI5h1ViQ0PSYP6o&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAi9AQ&usg=AOvVaw28RkYAf08qcrJEMRZGNK7q,53.49,€,4.5,506,PcComponentes FR
Webcam Trust TW-350 4K,https://google.com/url?q=https://www.carrefour.fr/p/webcam-trust-tw-350/-enfoque-autom%25C3%25A1tico/-3840-x-2160-4k-uhd-8713439244229%3Fs%3D3158&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjBAQ&usg=AOvVaw2jAkFOxMFtP60czjA1S5tY,91.0,€,4.5,2,Carrefour
Logitech Brio Stream 4K Webcam,https://google.com/url?q=https://www.visunext.fr/p/logitech-brio-960-001194-webcam-1000007220/%3Fsrsltid%3DAfmBOoqK7WmOXy0eFr24eWJCkGLce-wINP3TJgYlpFctyE7U2uUZGmvJ6hM&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjFAQ&usg=AOvVaw1e-6vO5bb6Knp_lkM052DE,169.99,€,4.5,318,visunext.fr
Port Designs Webcam HD 1080,https://google.com/url?q=https://www.cultura.com/p-port-connect-camera-webcam-full-hd-1080p-microphone-usb-a-usb-c-10450342.html&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjJAQ&usg=AOvVaw2ToGVowCCc5RvN_7ezqJ9O,35.3,€,4.0,66,Cultura.com
Razer Kiyo Webcam,https://google.com/url?q=https://www.boostboxx.com/fr/razer-kiyo-webcam.html&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjNAQ&usg=AOvVaw3zdlok2vR7nvbWsIF2j_2I,69.9,€,4.5,2027,BoostBoxx
Microsoft LifeCam Studio for Business - Webcam,https://google.com/url?q=https://teclab-boutique.fr/products/copie-de-webcam-urbanfactory-full-hd%3Fvariant%3D40889555779628%26country%3DFR%26currency%3DEUR%26utm_medium%3Dproduct_sync%26utm_source%3Dgoogle%26utm_content%3Dsag_organic%26utm_campaign%3Dsag_organic&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjRAQ&usg=AOvVaw0uBvmKE7_l22ZMJSDREgys,79.9,€,4.5,628,Teclab
Microsoft LifeCam Cinema - Webcam,https://google.com/url?q=https://www.pop-informatique.com/Prix/LifeCam-Cinema-1133863.html%3Futm_source%3Dgoogle%26utm_medium%3Dcomparateur%26utm_campaign%3Dshopping&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjVAQ&usg=AOvVaw0ePxcNkaHYu6VJcwdT8OL3,155.9,€,4.5,889,Pop-Informatique
Asus C3 - Webcam,https://google.com/url?q=https://www.getgoods.com/fr-fr/index.php%3Fmp%3Dproducts%26file%3Dinfo%26ref%3D43%26products_model%3DY388492%26utm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dfpla%26dciso%3DFR%26language%3Dfr%26srsltid%3DAfmBOoqlC0pa2tPdFRf9qHOzLCqRCy91T0AkoivxUnJgj0422h_LjO36t3E&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjZAQ&usg=AOvVaw3kKsc4QTJDS3HRbhOrh8KM,47.99,€,4.5,476,getgoods FR
Webcam JVCU360-N,https://google.com/url?q=https://fr.shopping.rakuten.com/offer/buy/9919726115/j5create-jvcu360-webcam-a-360-resolution-de-capture-video-1080p-blanc-et-noir.html%3Ffbbaid%3D16473438024%26t%3D180112%26csp&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjdAQ&usg=AOvVaw08zurp3mp4zQ8O8tC6R5lk,152.88,€,4.5,18,Rakuten - rarewaves-uk
Webcam avec Microphone intégré - 1280 x 720 - HD,https://google.com/url?q=https://www.conforama.fr/tv-son-multimedia/peripheriques-et-accessoires/accessoires-pc-tablette/tracer-hd-web008-webcam-1280x720p-usb-2-0-noir-trakam46732/p/M35577639%3Fsrsltid%3DAfmBOor18dNYRyoj6Rs1UWO9EVkvqL8H_t_cV807zLc4w6_UNNxURxaTEqk&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjhAQ&usg=AOvVaw01dmhZ005vtRCq_7MhPpA8,26.65,€,4.5,96,Conforama
"eMeet Webcam 4K 3-en-1, Webcam C980 Pro 4K avec 4 Microphones anTibruit et 2 Haut-parleurs, Grand Angle 60°-98°, Mise au Point Fixe, Camera PC",https://google.com/url?q=https://www.amazon.fr/eMeet-C980-Microphones-Haut-parleurs-Individuels/dp/B0DCZ77GWH%3Fsource%3Dps-sl-shoppingads-lpcontext%26ref_%3Dfplfs%26psc%3D1%26smid%3DA3ECWO480W6PQZ&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBDZKQjlAQ&usg=AOvVaw0xM225OkhkSXuLpVoxc9VD,99.99,€,4.5,89,Amazon.fr - Seller
